"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"SBIN","N5","25-Apr-2017","      11498.23","      11466.00","      11545.00","      11466.00","      11525.00","      11538.33","      11508.86","         64","              736567.00","         15","         62","         96.88"
"SBIN","EQ","26-Apr-2017","        286.05","        287.10","        289.50","        283.35","        285.75","        286.45","        287.17","   13836891","          3973502444.05","     124870","    5730697","         41.42"
"SBIN","N2","26-Apr-2017","      10942.95","      10920.00","      10974.00","      10920.00","      10940.00","      10940.33","      10936.09","        160","             1749775.00","         11","        160","        100.00"
"SBIN","N5","26-Apr-2017","      11538.33","      11525.00","      11545.00","      11501.01","      11502.00","      11504.53","      11518.55","        197","             2269153.45","         23","        197","        100.00"
"SBIN","EQ","27-Apr-2017","        286.45","        286.45","        287.95","        281.05","        282.90","        282.05","        283.58","   22622372","          6415248249.95","     119362","   13404034","         59.25"
"SBIN","N2","27-Apr-2017","      10940.33","      10940.00","      10999.99","      10920.00","      10997.85","      10997.85","      10952.09","         47","              514748.24","          8","         47","        100.00"
"SBIN","N5","27-Apr-2017","      11504.53","      11525.00","      11545.00","      11505.01","      11519.00","      11518.82","      11516.99","        122","             1405073.20","         24","        122","        100.00"
"SBIN","EQ","28-Apr-2017","        282.05","        283.00","        290.75","        282.50","        289.40","        289.75","        286.80","   14152004","          4058772925.40","      86994","    4940261","         34.91"
"SBIN","N2","28-Apr-2017","      10997.85","      10997.85","      10997.85","      10940.00","      10979.99","      10979.99","      10959.89","         61","              668553.15","         14","         59","         96.72"
"SBIN","N5","28-Apr-2017","      11518.82","      11525.00","      11545.00","      11500.00","      11544.00","      11544.00","      11523.51","        186","             2143373.08","         23","        169","         90.86"
"SBIN","EQ","02-May-2017","        289.75","        290.25","        292.50","        287.10","        288.35","        288.30","        289.61","    9754789","          2825042356.15","      79720","    3226892","         33.08"
"SBIN","N2","02-May-2017","      10979.99","      11419.00","      11420.00","      10906.00","      10949.00","      10949.00","      10965.46","        202","             2215022.45","         25","        191","         94.55"
"SBIN","N5","02-May-2017","      11544.00","      11599.00","      11599.00","      11550.00","      11585.50","      11588.00","      11578.33","        309","             3577704.70","         50","        304","         98.38"
"SBIN","N6","02-May-2017","      10900.00","      10900.00","      10900.00","      10900.00","      10900.00","      10900.00","      10900.00","          3","               32700.00","          3","          3","        100.00"
"SBIN","EQ","03-May-2017","        288.30","        289.40","        293.20","        285.80","        289.40","        289.80","        289.52","   13950914","          4039031436.55","      86140","    4756276","         34.09"
"SBIN","N2","03-May-2017","      10949.00","      10910.00","      10950.00","      10910.00","      10920.00","      10920.00","      10922.11","         97","             1059444.94","         13","         80","         82.47"
"SBIN","N5","03-May-2017","      11588.00","      11560.00","      11569.00","      11521.00","      11521.00","      11547.44","      11547.56","        271","             3129387.56","         41","        260","         95.94"
"SBIN","EQ","04-May-2017","        289.80","        294.00","        300.00","        293.10","        299.80","        299.05","        296.49","   24534923","          7274385482.70","     141660","    7644530","         31.16"
"SBIN","N2","04-May-2017","      10920.00","      10921.00","      10925.00","      10910.00","      10916.00","      10924.18","      10918.86","         57","              622375.00","         11","         46","         80.70"
"SBIN","N5","04-May-2017","      11547.44","      11575.00","      11580.00","      11550.00","      11552.00","      11558.16","      11559.86","         80","              924789.02","         18","         75","         93.75"
"SBIN","EQ","05-May-2017","        299.05","        301.00","        304.90","        292.15","        295.95","        296.00","        299.21","   34756331","         10399339847.70","     192131","    9028419","         25.98"
"SBIN","N2","05-May-2017","      10924.18","      10940.00","      10949.95","      10940.00","      10949.95","      10949.95","      10948.32","         61","              667847.45","          3","         61","        100.00"
"SBIN","N5","05-May-2017","      11558.16","      11580.00","      11594.00","      11560.00","      11594.00","      11594.00","      11562.88","        236","             2728840.00","         19","        226","         95.76"
"SBIN","EQ","08-May-2017","        296.00","        296.10","        300.75","        293.90","        298.80","        299.40","        298.68","   11560550","          3452853119.85","      87129","    3497415","         30.25"
"SBIN","N2","08-May-2017","      10949.95","      10945.00","      10990.00","      10945.00","      10990.00","      10990.00","      10977.14","          7","               76840.00","          2","          7","        100.00"
"SBIN","N5","08-May-2017","      11594.00","      11570.00","      11590.00","      11525.00","      11590.00","      11585.88","      11555.26","        148","             1710178.17","         22","        148","        100.00"
